Abulón fresco	Carnes	42.0	6.8	2.4	0.3	0.0	120.5	0.0	40 g	1
Bolillo sin migajón	Cereales	61.0	1.9	12.8	0.0	0.1	112.7	0.0	0.3333333333333333 pieza	1
Bollo de hamburguesa	Cereales	65.0	2.4	12.5	1.1	0.6	108.2	0.0	0.3333333333333333 pieza	1
Bollos para hamburguesa	Cereales	65.0	2.4	12.5	1.1	0.6	108.2	0.0	0.3333333333333333 pieza	1
Bonito	Carnes	51.0	7.3	0.0	2.2	0.0	12.2	0.0	60 g	1
Bonito en aceite	Carnes	55.0	7.3	0.0	2.9	0.0	0.0	0.0	25 g	1
Bonito fileteado	Carnes	50.0	7.2	0.0	2.2	0.0	12.0	0.0	30 g	1
Boost *	Azucares	33.0	0.3	7.9	0.0	0.0	0.6	0.0	0.3333333333333333 lata	1
Boquerón crudo	Carnes	41.0	6.4	0.0	1.7	0.0	0.0	0.0	45 g	1
Boquerones (fritos)	Carnes	70.0	7.7	0.1	4.1	0.0	0.0	0.0	40 g	1
Boquilla, ronco crudo	Carnes	31.0	7.5	0.0	0.1	0.0	0.0	0.0	75 g	1
Botana con proteína de amaranto	Cereales	101.0	1.5	10.1	5.8	0.5	100.4	0.0	0.5 bolsa	1
Breba	Frutas	63.0	1.0	16.1	0.2	3.3	0.0	372.5	5 pieza	1
Brócoli cocido	Verduras	26.0	2.7	4.6	0.4	2.7	0.0	268.9	0.5 taza	1
Brócoli crudo	Verduras	19.0	2.1	3.7	0.3	2.1	0.0	231.7	1 taza	1
Brownie casero	Cereales	112.0	1.4	12.0	7.0	0.0	82.0	0.0	1 pieza	0
Brownie comercial	Cereales	114.0	1.5	17.9	4.6	0.6	87.5	0.0	0.5 pieza	0
Burbujas de maíz azucaradas	Cereales	59.0	0.7	14.0	0.1	0.2	59.5	0.0	0.5 taza	1
Burn *	Azucares	36.0	0.2	9.0	0.0	0.0	28.0	0.0	0.2 lata	1
Cabeza de carnero cocida	Carnes	55.0	7.0	0.0	2.8	0.0	37.1	0.0	495 g	0
Cabeza de cerdo	Carnes	55.0	7.0	0.0	2.8	0.0	37.1	0.0	495 g	1
Cabeza de pescado	Carnes	40.0	8.2	0.0	0.5	0.0	25.4	0.0	400 g	1
Cabrilla	Carnes	31.0	7.7	0.0	0.0	0.0	0.0	0.0	75 g	1
Cabrito	Carnes	36.0	6.8	0.0	0.8	0.0	21.5	0.0	25 g	1
Cacahuate	Aceites	73.0	2.9	2.7	6.2	0.0	100.6	0.0	14 pieza	1
Cacahuate acaramelado	Aceites	75.0	3.0	2.5	6.5	0.0	57.8	0.0	5 cucharadita	1
Cacahuate cocido	Aceites	64.0	2.7	4.3	4.4	0.0	150.0	0.0	20 g	1
Cacahuate con cascara	Aceites	70.0	2.8	0.2	6.0	0.0	0.6	0.0	12 g	1
Cacahuate con pepitas	Aceites	75.0	2.8	2.4	6.0	0.0	144.0	0.0	12 g	1
Cacahuate con piel	Aceites	72.0	3.4	2.9	6.3	0.0	50.6	0.0	15 pieza	1
Cacahuate confitado (chocolate)	Azucares	83.0	2.1	8.0	5.4	0.0	6.6	0.0	4 pieza	1
Cacahuate enchilado	Aceites	67.0	2.9	2.1	5.9	0.0	79.4	0.0	13 pieza	1
Cacahuate japonés	Aceites	68.0	2.7	6.3	3.6	0.0	270.0	0.0	15 pieza	1
Cacahuate picado	Aceites	74.0	3.0	2.7	6.2	0.0	101.9	0.0	5 cucharadita	1
Cacahuate salado	Aceites	71.0	3.2	2.4	0.0	0.0	34.0	0.0	13 pieza	1
Cacahuate tostado	Aceites	69.0	2.8	2.5	5.9	0.0	96.1	0.0	13 pieza	1
Cacahuates confitados	Aceites	72.0	1.4	7.1	4.3	0.0	36.7	0.0	0.25 bolsa	1
Cacahuates cubiertos con salsa y limón	Aceites	72.0	2.6	5.3	4.6	0.0	124.7	0.0	2 cucharada	1
Cacao con cascara	Aceites	70.0	1.9	3.3	5.9	0.0	0.5	0.0	14 g	1
Cacao pataste	Aceites	72.0	2.1	2.6	6.5	0.0	0.5	0.0	12 g	1
Cacao sin cascara	Aceites	67.0	1.9	2.5	5.9	0.0	0.5	0.0	12 g	1
Café americano	Condimentos	5.0	0.3	0.9	0.0	0.0	5.4	0.0	1 taza	1
Café capuchino helado	Azucares	43.0	0.7	8.0	0.8	0.0	40.0	0.0	0.3333333333333333 taza	1
Café capuchino instantáneo	Azucares	32.0	0.2	6.9	0.4	0.0	14.4	0.0	2 cucharadita	1
Café con azúcar	Condimentos	5.0	0.3	8.2	0.0	0.0	5.4	0.0	1 taza	1
Café de grano	Condimentos	4.0	11.2	0.0	0.0	0.0	0.0	0.0	7 cucharada	1
Café descafeinado	Condimentos	5.0	0.3	0.9	0.0	0.0	5.4	0.0	1 taza	1
Café descafeinado preparado	Condimentos	5.0	0.3	0.9	0.0	0.0	5.4	0.0	1 taza	1
Café en polvo	Condimentos	4.0	0.1	0.9	0.0	0.0	0.8	0.0	0.5 cucharada	1
Café en polvo descafeinado	Condimentos	4.0	0.2	0.7	0.0	0.0	1.0	0.0	1 cucharadita	1
Café en polvo sabor moka	Condimentos	8.0	0.4	1.4	0.0	0.0	2.0	0.0	2 cucharadita	1
Café express	Condimentos	10.0	0.5	1.7	0.0	0.0	9.9	0.0	5.5 taza	1
Café instantáneo	Condimentos	4.0	0.2	0.7	0.0	0.0	1.0	0.0	1 cucharadita	1
Café instantáneo preparado	Condimentos	5.0	0.3	0.9	0.0	0.0	6.7	0.0	1 taza	1
Café instantáneo, descafeinado	Condimentos	4.0	0.2	0.8	0.0	0.0	0.0	0.0	1 cucharadita	1
Café molido	Condimentos	1.0	0.8	0.0	0.0	0.0	0.0	0.0	1 cucharada	1
Café ó té sin azúcar	Condimentos	3.0	0.0	0.5	0.0	0.0	2.7	0.0	1 taza	1
Café sin azúcar	Condimentos	5.0	0.3	0.9	0.0	0.0	5.4	0.0	1 taza	1
Caimito blanco o morado	Frutas	68.0	1.7	12.2	2.2	3.8	0.0	0.0	1 pieza	1
Cajeta	Azucares	36.0	0.5	6.4	1.0	0.0	7.7	0.0	1.5 cucharadita	1
Calabacita alargada cruda	Verduras	21.0	1.6	3.4	0.1	1.4	0.0	183.9	1 pieza	1
Calabacita redonda cruda	Verduras	18.0	1.4	2.9	0.1	1.2	0.0	159.6	1 pieza	1
Calabaza de Castilla cocida	Verduras	22.0	0.8	5.4	0.1	1.2	0.0	253.0	0.5 taza	1
Calabaza melón	Frutas	58.0	2.8	11.2	0.9	1.3	0.0	0.0	130 g	1
Calahua	Aceites	35.0	0.5	1.6	3.3	0.0	9.4	0.0	1 cucharada	1
Calamar americano	Carnes	41.0	7.0	1.4	0.6	0.0	19.6	0.0	45 g	1
Calamar crudo	Carnes	41.0	7.0	1.4	0.6	0.0	19.6	0.0	45 g	1
Calamar fresco entero	Carnes	41.0	7.0	1.4	0.6	0.0	19.6	0.0	45 g	1
Calamar fresco limpio	Carnes	41.0	7.0	1.4	0.6	0.0	19.6	0.0	45 g	1
Calamar frito	Carnes	61.0	6.3	2.7	2.6	0.0	107.1	0.0	35 g	1
Caldo	Condimentos	9.0	1.4	0.1	0.3	0.0	391.0	0.0	0.5 taza	1
Caldo de carne	Condimentos	9.0	1.4	0.1	0.3	0.0	391.0	0.0	0.5 taza	1
Caldo de carne concentrado	Condimentos	8.0	1.5	0.5	0.0	0.0	450.0	0.0	0.25 taza	1
Caldo de pescado	Condimentos	9.0	1.4	0.1	0.3	0.0	391.0	0.0	0.5 taza	1
Caldo de pollo	Condimentos	9.0	1.3	0.4	0.4	0.0	381.6	0.0	0.5 taza	1
Caldo de pollo concentrado	Condimentos	12.0	0.8	0.8	0.8	0.0	308.0	0.0	0.2 taza	1
Caldo de pollo enlatado	Condimentos	12.0	0.8	0.8	0.8	0.0	308.0	0.0	0.2 taza	1
Caldo de res	Condimentos	9.0	1.4	0.1	0.3	0.0	391.0	0.0	0.5 taza	1
Caldo de res enlatado	Condimentos	10.0	2.0	0.7	0.0	0.0	594.0	0.0	0.3333333333333333 taza	1
Camarón 16-2nd	Carnes	42.0	8.1	0.4	0.7	0.0	59.3	0.0	2 pieza	1
Camarón cocido	Carnes	34.0	7.1	0.0	0.4	0.0	76.2	0.0	5 pieza	1
Camarón crudo mediano	Carnes	38.0	7.3	0.3	0.6	0.0	53.4	0.0	6 pieza	1
Camarón de surimi	Carnes	40.0	5.0	3.7	0.6	0.0	282.0	0.0	40 g	0
Camarón enlatado	Carnes	32.0	6.5	0.0	0.4	0.0	248.6	0.0	0.25 taza	1
Camarón gigante	Carnes	42.0	8.1	0.4	0.7	0.0	59.3	0.0	2 pieza	1
Camarón pacotilla	Carnes	38.0	7.3	0.3	0.6	0.0	53.3	0.0	6 pieza	1
Camarón seco	Carnes	33.0	7.5	0.5	0.2	0.0	220.5	0.0	10 g	1
Camarón seco salado	Carnes	33.0	7.5	0.5	0.2	0.0	220.5	0.0	10 g	1
Camarón U15	Carnes	42.0	8.1	0.4	0.7	0.0	59.3	0.0	2 pieza	1
Camote al horno	Cereales	70.0	1.2	16.4	0.1	1.3	5.6	0.0	0.3333333333333333 taza	1
Camote amarillo	Cereales	57.0	0.6	12.9	0.4	1.3	4.6	0.0	0.14285714285714285 pieza	1
Camote cocido	Cereales	55.0	0.9	12.7	0.2	1.0	6.7	0.0	0.25 taza	1
Camote con miel	Cereales	45.0	0.3	10.9	0.0	0.9	5.7	0.0	0.25 taza	1
Camote con naranja	Cereales	77.0	0.2	19.0	0.0	0.0	5.2	0.0	0.25 taza	1
Camote en dulce	Cereales	71.0	0.4	14.5	1.7	1.2	36.6	0.0	0.2 taza	1
Camote largo	Cereales	73.0	0.8	16.6	0.5	1.7	5.9	0.0	0.25 pieza	1
Camote poblano (dulce)	Cereales	62.0	0.4	12.6	1.5	1.1	31.7	0.0	0.75 pieza	1
Canela	Condimentos	5.0	0.1	1.6	0.1	0.0	1.0	0.0	1 cucharadita	1
Canela en polvo	Condimentos	5.0	0.1	1.6	0.1	0.0	1.0	0.0	1 cucharadita	1
Canela en raja	Condimentos	5.0	0.1	1.6	0.1	0.0	1.0	0.0	0.2 raja	1
Canela molida	Condimentos	5.0	0.1	1.6	0.1	0.0	1.0	0.0	1 cucharadita	1
Canelones	Cereales	68.0	1.9	14.6	0.1	0.4	0.4	0.0	4 pieza	1
Cangrejo	Carnes	37.0	7.6	0.0	0.4	0.0	123.0	0.0	2 pieza	1
Cangrejo cocido	Carnes	40.0	8.0	0.0	0.7	0.0	109.7	0.0	0.3333333333333333 taza	1
Cangrejo de Alaska	Carnes	36.0	7.9	0.0	0.3	0.0	359.7	0.0	0.25 pierna (leg)	0
Cangrejo de Alaska cocido	Carnes	32.0	6.5	0.0	0.5	0.0	359.1	0.0	0.25 pierna (leg)	0
Cangrejo enlatado	Carnes	33.0	6.9	0.0	0.4	0.0	112.4	0.0	0.25 taza	1
Caña de azúcar	Frutas	64.0	0.5	17.2	0.5	1.9	0.0	0.0	250 g	1
Capulín	Frutas	63.0	1.4	16.1	0.0	0.6	0.0	0.0	3 taza	1
Carambolo	Frutas	53.0	1.8	11.5	0.6	4.8	0.0	279.5	1.5 pieza	1
Caramelo	Azucares	47.0	0.0	11.8	0.0	0.0	4.6	0.0	2 pieza pequeña	1
Caramelo de mantequilla	Azucares	45.0	0.0	10.8	0.4	0.0	4.8	0.0	2 pieza	1
Caramelo macizo	Azucares	47.0	0.0	11.8	0.0	0.0	4.6	0.0	2 pieza pequeña	1
Caramelo salvavidas	Azucares	40.0	0.0	10.0	0.0	0.0	0.0	0.0	4 pieza	1
Cardamomo	Condimentos	6.0	0.2	1.4	0.1	0.0	0.0	0.0	1 cucharadita	1
Cardamomo molido	Condimentos	6.0	0.2	1.4	0.1	0.0	0.0	0.0	1 cucharadita	1
Carne de Alce cocida	Carnes	34.0	7.3	0.0	0.2	0.0	17.3	0.0	25 g	0
Carne de avestruz	Carnes	31.0	7.1	0.0	0.4	0.0	28.0	0.0	35 g	0
Carne de cerdo	Carnes	56.0	7.9	0.0	2.5	0.0	32.8	0.0	40 g	1
Carne de cerdo molida	Carnes	56.0	7.9	0.0	2.5	0.0	32.8	0.0	40 g	1
Carne de faisán cruda sin piel	Carnes	40.0	0.0	0.0	1.1	0.0	11.1	0.0	35 g	1
Carne de ganso de crianza	Carnes	52.0	7.4	0.0	2.3	0.0	28.2	0.0	40 g	1
Carne de jaiba	Carnes	39.0	7.0	0.4	1.0	0.0	40.0	0.0	40 g	1
Carne de pato de crianza	Carnes	51.0	7.1	0.0	2.3	0.0	28.9	0.0	60 g	1
Carne de res	Carnes	54.0	6.2	0.0	3.0	0.0	19.5	0.0	30 g	1
Carne de res molida	Carnes	54.0	6.2	0.0	3.0	0.0	19.5	0.0	30 g	1
Carne de res seca	Carnes	43.0	7.1	0.1	1.6	0.0	381.8	0.0	11 g	1
Carne de res semigrasosa	Carnes	98.0	7.0	0.0	7.5	0.0	22.4	0.0	40 g	1
Carne de suadero	Carnes	76.0	7.8	0.0	4.8	0.0	20.3	0.0	29 g	1
Carne de ternera	Carnes	55.0	6.9	0.0	2.8	0.0	31.5	0.0	35 g	1
Carne de venado cruda	Carnes	42.0	5.9	0.0	1.9	0.0	20.3	0.0	30 g	0
Carne deshebrada	Carnes	75.0	7.4	0.0	4.8	0.0	14.7	0.0	30 g	1
Carne molida	Carnes	54.0	6.2	0.0	3.0	0.0	19.5	0.0	30 g	1
Carne molida de cerdo	Carnes	56.0	7.9	0.0	2.5	0.0	32.8	0.0	40 g	1
Carne molida de pavo	Carnes	36.0	7.4	0.0	0.5	0.0	473.0	0.0	33 g	1
Carne molida de pollo	Carnes	36.0	7.4	0.0	0.5	0.0	21.8	0.0	32 g	1
Carne molida de res	Carnes	54.0	6.2	0.0	3.0	0.0	19.5	0.0	30 g	1
Carne molida especial	Carnes	54.0	6.2	0.0	3.0	0.0	19.5	0.0	30 g	1
Carne molida extra magra cocida	Carnes	75.0	7.4	0.0	4.8	0.0	14.7	0.0	30 g	1
Carne molida extra magra salteada	Carnes	77.0	7.5	0.0	4.9	0.0	21.0	0.0	30 g	1
Carne molida popular de res	Carnes	97.0	5.2	0.0	8.3	0.0	19.4	0.0	40 g	1
Carne molida regular	Carnes	107.0	7.2	0.0	8.5	0.0	26.0	0.0	40 g	1
Carne molida regular cocida	Carnes	100.0	8.1	0.0	7.3	0.0	21.0	0.0	35 g	1
Carne obscura de pollo con piel	Carnes	95.0	6.7	0.0	7.3	0.0	29.2	0.0	40 g	1
Carne obscura de pollo cruda	Carnes	44.0	7.0	0.0	1.5	0.0	29.8	0.0	35 g	1
Carne promedio	Carnes	51.0	5.9	0.0	2.9	0.0	18.5	0.0	30 g	1
Carnero	Carnes	54.0	7.6	0.0	2.4	0.0	30.0	0.0	50 g	0
Carnero con hueso	Carnes	51.0	7.2	0.0	2.3	0.0	28.3	0.0	65 g	0
Carpa	Carnes	51.0	7.2	0.0	2.3	0.0	20.0	0.0	75 g	0
Carpa cocida	Carnes	49.0	6.8	0.0	2.2	0.0	19.1	0.0	30 g	0
Carpa horneada	Carnes	49.0	6.8	0.0	2.2	0.0	19.1	0.0	30 g	0
Cascara de limón	Condimentos	5.0	0.2	1.7	0.0	0.0	0.0	0.0	5 cucharadita	1
Cascara de naranja	Condimentos	4.0	0.1	1.0	0.0	0.0	0.0	0.0	2 cucharadita	1
Cascara de naranja cristalizada	Azucares	32.0	0.0	8.2	0.0	0.0	0.0	0.0	10 g	1
Cáscara de papa cruda	Cereales	73.0	3.2	15.6	0.1	3.1	12.5	0.0	2.5 taza	1
Castaña	Aceites	62.0	1.1	13.6	0.3	0.0	0.6	0.0	5.5 pieza	1
Castaña asada	Aceites	73.0	1.4	15.9	0.3	0.0	1.1	0.0	30 g	1
Castaña con cascara	Aceites	67.0	1.2	14.8	0.3	0.0	0.7	0.0	2 pieza	1
Caviar	Carnes	67.0	6.6	1.1	4.8	0.0	399.8	0.0	5 cucharadita	0
Caviar negro	Carnes	67.0	6.6	1.1	4.8	0.0	399.8	0.0	5 cucharadita	0
Caviar rojo	Carnes	67.0	6.6	1.1	4.8	0.0	399.8	0.0	5 cucharadita	0
Cazón	Carnes	42.0	6.8	0.0	1.4	0.0	25.5	0.0	60 g	0
Cazón fileteado	Carnes	43.0	6.9	0.0	1.5	0.0	26.0	0.0	33 g	0
Cebada	Cereales	69.0	2.2	15.3	0.5	2.1	1.3	0.0	20 g	1
Cebada perla cocida	Cereales	64.0	1.2	14.8	0.2	2.0	1.7	0.0	0.3333333333333333 taza	1
Cebolla blanca rebanada	Verduras	23.0	0.6	5.4	0.1	1.0	0.0	84.0	0.5 taza	1
Cebolla cocida	Verduras	23.0	0.7	5.3	0.1	0.7	0.0	87.0	0.25 taza	1
Cebolla deshidratada	Condimentos	4.0	0.0	0.8	0.0	0.0	4.0	0.0	1 cucharadita	1
Cebolla en polvo	Condimentos	4.0	0.1	0.8	0.0	0.0	0.5	0.0	0.5 cucharadita	1
Cebolla morada rebanada	Verduras	20.0	0.5	4.4	0.1	0.7	0.0	90.3	0.5 taza	1
Cebollín	Condimentos	5.0	0.5	0.5	0.0	0.0	0.0	0.0	15 cucharadita	1
Cebollín deshidratado	Condimentos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30 cucharadita	1
Cebollín fresco	Condimentos	5.0	0.5	0.5	0.0	0.0	0.0	0.0	15 cucharadita	1
Cebollín liofilizado	Condimentos	5.0	0.5	1.3	0.0	0.0	2.5	0.0	10 cucharada	1
Cebollita de cambray sin raíz	Verduras	23.0	1.3	5.3	0.1	1.9	0.0	198.7	3 pieza	1
Cebollitas en salmuera	Verduras	24.0	0.9	6.7	0.2	1.6	0.0	0.0	0.5 taza	1
Cecina	Carnes	40.0	6.0	0.2	1.6	0.0	275.0	0.0	25 g	1
Cecina de cerdo	Carnes	48.0	7.2	0.2	2.0	0.0	330.0	0.0	30 g	1
Cecina de res	Carnes	98.0	7.3	0.0	7.4	0.0	602.4	0.0	50 g	1
Cecina enchilada	Carnes	40.0	6.0	0.2	1.6	0.0	275.0	0.0	25 g	1
Centeno	Cereales	72.0	2.6	15.9	0.4	0.4	0.0	0.0	5 cucharadita	1
Cerdo en canal	Carnes	111.0	3.8	0.0	10.6	0.0	12.3	0.0	40 g	1
Cereal con almendras y pasas	Cereales	70.0	1.5	16.5	0.7	1.6	100.0	0.0	0.3333333333333333 taza	1
Cereal de arroz	Cereales	67.0	1.4	14.1	0.5	1.1	2.0	0.0	0.5 taza	1
Cereal de arroz inflado con chocolate	Cereales	62.0	1.1	13.8	0.6	1.2	1.9	0.0	0.5 taza	1
Cereal de avena con maple	Cereales	65.0	4.6	17.6	1.9	4.1	0.9	0.0	0.3333333333333333 taza	1
Cereal de avena integral seco	Cereales	71.0	2.9	13.8	1.0	2.2	68.3	0.0	0.3333333333333333 taza	1
Cereal de salvado de trigo	Cereales	54.0	2.6	15.3	0.7	6.7	189.3	0.0	0.3333333333333333 taza	1
Cereal de trigo con canela	Cereales	58.0	0.4	10.7	1.6	0.4	93.3	0.0	0.3333333333333333 taza	1
Cereal de trigo sabor frutas	Cereales	60.0	0.5	13.0	0.8	0.0	100.0	0.0	0.5 taza	1
Cereal integral con pasitas	Cereales	66.0	2.0	15.7	0.5	2.7	130.0	0.0	0.3333333333333333 taza	1
Cereal multigrano	Cereales	67.0	2.3	14.7	0.5	2.4	0.5	0.0	0.25 taza	1
Cereal sin azúcar	Cereales	51.0	1.2	12.0	0.1	0.6	152.0	0.0	0.5 taza	1
Cereza	Frutas	56.0	0.9	14.7	0.2	2.1	0.0	197.6	20 pieza	1
Chabacano	Frutas	61.0	1.8	14.0	0.5	2.5	0.0	373.2	4 pieza	1
Chagua	Frutas	114.0	15.8	14.0	1.3	4.7	0.0	0.0	150 g	1
Chambarete de res	Carnes	42.0	6.8	0.0	1.6	0.0	20.0	0.0	35 g	1
Champiñón cocido entero	Verduras	20.0	2.8	3.2	0.3	1.4	0.0	308.9	0.5 taza	1
Champiñón cocido rebanado	Verduras	55.0	7.5	8.5	0.7	3.8	0.0	831.6	1.5 taza	1
Champiñón crudo entero	Verduras	20.0	2.9	3.1	0.3	0.9	0.0	296.1	1 taza	1
Champiñón crudo rebanado	Verduras	23.0	3.2	3.4	0.4	1.1	0.0	333.9	1.5 taza	1
Charales frescos	Carnes	43.0	6.8	0.3	1.6	0.0	0.0	0.0	30 g	0
Charales secos	Carnes	38.0	8.2	0.3	0.5	0.0	0.0	0.0	15 g	0
Charritos de amaranto	Cereales	101.0	1.9	10.1	5.8	0.5	100.4	0.0	0.5 bolsa	1
Chayote cocido picado	Verduras	19.0	0.5	4.1	0.4	2.2	0.0	138.4	0.5 taza	1
Chayote crudo	Verduras	19.0	0.8	4.5	0.1	1.7	0.0	125.6	0.5 pieza	1
Cheez whiz	Carnes	91.0	4.0	3.0	6.9	0.0	540.5	0.0	2 cucharada	1
Chema	Carnes	32.0	7.3	0.0	0.3	0.0	0.0	0.0	70 g	1
Chepil crudo	Verduras	26.0	2.8	3.0	0.2	0.9	0.0	0.0	70 g	1
Chía	Aceites	69.0	3.5	1.9	5.9	0.0	12.3	0.0	7 cucharada	1
Chícharo cocido sin vaina	Verduras	27.0	1.7	4.9	0.1	1.8	0.0	86.7	0.2 taza	1
Chícharo crudo con vaina	Verduras	22.0	1.5	4.0	0.1	1.4	0.0	67.2	0.5 taza	1
Chícharo en vaina cocido	Verduras	21.0	1.7	3.4	0.1	1.5	0.0	128.0	0.333333333333333 taza	1
Chícharo germinado cocido	Leguminosas	100.0	7.2	17.5	0.5	0.0	24.6	0.0	0.5 taza	1
Chicharrón	Carnes	72.0	6.9	0.0	4.7	0.0	0.0	0.0	12 g	1
Chicharrón de cerdo	Carnes	72.0	6.9	0.0	4.7	0.0	0.0	0.0	12 g	1
Chicharrón de harina enchilado	Cereales	92.0	2.5	10.8	4.8	0.8	0.0	0.0	20 g	1
Chicharrón de puerco	Carnes	72.0	6.9	0.0	4.7	0.0	0.0	0.0	12 g	1
Chicle	Azucares	37.0	0.0	9.9	0.0	0.0	0.2	0.0	5 pieza	1
Chicle bajo en azúcar	Azucares	32.0	0.0	11.4	0.0	0.0	0.8	0.0	6 pieza	1
Chicle sin azúcar	Condimentos	10.0	0.0	2.0	0.0	0.0	0.0	0.0	1 pieza	1
Chicloso	Azucares	46.0	0.3	8.7	1.1	0.0	15.5	0.0	1 pieza	1
Chicoria cruda	Verduras	24.0	1.4	4.1	0.2	1.1	0.0	378.1	140 g	1
Chicozapote	Frutas	62.0	0.3	14.9	0.8	4.0	0.0	144.3	0.5 pieza	1
Chilacas crudas	Verduras	24.0	1.1	5.5	0.2	0.7	0.0	257.0	3 pieza	1
Chilacayote crudo	Verduras	19.0	1.6	3.6	0.3	0.4	0.0	0.0	150 9	1
Chile cascabel	Condimentos	8.0	0.3	1.6	0.2	0.0	0.0	0.0	3 9	1
Chile chilaca	Verduras	20.0	0.8	3.7	0.2	0.5	0.0	171.4	2 pieza	1
Chile chipotle seco	Verduras	25.0	1.0	4.2	0.5	0.5	0.0	0.0	1.75 pieza	1
Chile costeño	Verduras	17.0	0.9	3.9	0.1	1.1	0.0	182.8	4 pieza	1
Chile cristalino	Verduras	20.0	0.9	3.9	0.1	1.1	0.0	182.8	4 pieza	1
Chile cuaresmeño	Verduras	16.0	0.8	3.7	0.2	0.5	0.0	171.4	2 pieza	1
Chile de árbol seco	Verduras	21.0	0.9	4.3	0.4	2.1	0.0	0.0	4 pieza	1
Chile en polvo	Condimentos	4.0	0.2	0.8	0.1	0.0	0.0	0.0	3 pieza	1
Chile habanero	Verduras	25.0	1.5	3.6	0.5	1.1	0.0	228.5	5 pieza	1
Chile jalapeño	Verduras	23.0	1.1	4.6	0.5	2.2	0.0	168.3	6 pieza	1
Chile piquín	Condimentos	4.0	0.2	0.8	0.1	0.0	0.0	0.0	3 pieza	1
Chile piquín molido	Condimentos	5.0	0.2	0.8	0.3	0.0	15.0	0.0	0.5 cucharadita	1
Chile poblano	Verduras	20.0	1.1	4.4	0.3	0.2	0.0	145.1	0.666666666666667 pieza	1
Chiles secos	Verduras	23.0	0.8	4.3	0.7	0.0	0.0	0.0	10 g	1
Chilorio	Aceites	64.0	5.0	0.7	4.7	0.0	203.1	0.0	30 g	1
Chilorio de pavo	Aceites	64.0	5.0	0.7	4.7	0.0	203.1	0.0	30 g	1
Chipirón (calamar) crudo	Carnes	41.0	7.0	1.4	0.6	0.0	19.6	0.0	45 g	1
Chirimoya	Frutas	53.0	0.7	13.4	0.2	1.2	0.0	0.0	0.3333333333333333 pieza	1
Chispas chocolate hershey	Azucares	89.0	0.8	10.7	4.8	0.0	2.2	0.0	5 cucharadita	1
Chispas de chocolate	Azucares	94.0	1.3	10.4	5.2	0.0	13.8	0.0	5 cucharadita	1
Chistorra	Aceites	73.0	1.7	0.7	7.0	0.0	156.8	0.0	15 g	1
